county,year,quarter,program,sub_program,approved_budget_kshs,actual_expenditure_kshs,is_total,department_new,program_new,sub_program_new
kiambu,2024_25,1,Health Services,,,,False,,Health Services,
kilifi,2024_25,1,County Division for Health,,,,False,,County Division for Health,
kirinyaga,2024_25,1,Medical Services and Public Health,,,,False,,Medical Services and Public Health,
kirinyaga,2024_25,1,"Curative and Reha-
bilitative Services","040301 Curative
and Rehabilitative
Services",2180798509.0,218225682.0,False,,"Curative and Reha-
bilitative Services","040301 Curative
and Rehabilitative
Services"
kisii,2024_25,1,"County Health
Services",Medical Services,3421154652.0,459821972.0,False,,"County Health
Services",Medical Services
kisii,2024_25,1,"County Health
Services",public health,92750000.0,,False,,"County Health
Services",public health
kisumu,2024_25,1,"Medical Services, Public Health and Sanitation",,,,False,,"Medical Services, Public Health and Sanitation",
kisumu,2024_25,1,"Medical and
bio-medical
Services",,110321698.0,,False,,"Medical and
bio-medical
Services",
kisumu,2024_25,1,"Medical and
bio-medical
Services",,110321698.0,0.0,False,,"Medical and
bio-medical
Services",
kisumu,2024_25,1,"Preventive
and Promo-
tive Health
Services",,31375000.0,3000000.0,False,,"Preventive
and Promo-
tive Health
Services",
kisumu,2024_25,1,"Preventive
and Promo-
tive Health
Services",,255000.0,,False,,"Preventive
and Promo-
tive Health
Services",
kisumu,2024_25,1,"Preventive
and Promo-
tive Health
Services",,7625000.0,,False,,"Preventive
and Promo-
tive Health
Services",
kisumu,2024_25,1,"Preventive
and Promo-
tive Health
Services",,39255000.0,3000000.0,False,,"Preventive
and Promo-
tive Health
Services",
kisumu,2024_25,1,"Health Cura-
tive Services",,450000.0,,False,,"Health Cura-
tive Services",
kisumu,2024_25,1,"Health Cura-
tive Services",,450000.0,0.0,False,,"Health Cura-
tive Services",
kisumu,2024_25,1,"Health Sector
Support
Programme
(DANIDA)",,32578766.0,12603790.0,False,,"Health Sector
Support
Programme
(DANIDA)",
kisumu,2024_25,1,"Health Sector
Support
Programme
(DANIDA)",,32578766.0,12603790.0,False,,"Health Sector
Support
Programme
(DANIDA)",
kisumu,2024_25,1,"Jaramogi Og-
inga Odinga
Teaching
and Referral
Hospital",,650000000.0,,False,,"Jaramogi Og-
inga Odinga
Teaching
and Referral
Hospital",
kisumu,2024_25,1,"Jaramogi Og-
inga Odinga
Teaching
and Referral
Hospital",,650000000.0,0.0,False,,"Jaramogi Og-
inga Odinga
Teaching
and Referral
Hospital",
kisumu,2024_25,1,"Kisumu Coun-
ty Referral
Hospital",,59870067.0,,False,,"Kisumu Coun-
ty Referral
Hospital",
kisumu,2024_25,1,"Kisumu Coun-
ty Referral
Hospital",,59870067.0,0.0,False,,"Kisumu Coun-
ty Referral
Hospital",
kitui,2024_25,1,Ministry of Health and Sanitation,,,,False,,Ministry of Health and Sanitation,
kitui,2024_25,1,"Health Standards, Quality
assessment and standards",0401033710 SP 1.2,3000000.0,,False,,"Health Standards, Quality
assessment and standards",0401033710 SP 1.2
kitui,2024_25,1,"Health policy, Planning and
Financing",0402023710 SP 1.3,101507362.0,,False,,"Health policy, Planning and
Financing",0402023710 SP 1.3
kitui,2024_25,1,"Hospital FIF /cost sharing
Refunds for 11 County
Hospitals",0403033710 SP 2.2,399656250.0,,False,,"Hospital FIF /cost sharing
Refunds for 11 County
Hospitals",0403033710 SP 2.2
kitui,2024_25,1,"preventive and Promotive
Health Services",0403013710 SP 3.1,1065101854.0,716446084.0,False,,"preventive and Promotive
Health Services",0403013710 SP 3.1
kitui,2024_25,1,"Health Promotion sub-pro-
gramme (HIV/AIDS and TB
sub-programme",0403033710 SP 3.3,2659869.0,,False,,"Health Promotion sub-pro-
gramme (HIV/AIDS and TB
sub-programme",0403033710 SP 3.3
kitui,2024_25,1,"communicable diseases
Control(public Health Oper-
ations-Programme)",0403013710 SP 3.4,4042443.0,,False,,"communicable diseases
Control(public Health Oper-
ations-Programme)",0403013710 SP 3.4
kitui,2024_25,1,Health and promotion,0404013710 SP 3.6,2302574.0,,False,,Health and promotion,0404013710 SP 3.6
kitui,2024_25,1,Curative Health Services,040201310 P4,1135945814.0,1110302632.0,False,,Curative Health Services,040201310 P4
laikipia,2024_25,1,"HEALTH PRODUCTS
AND TECHNOLOGIES
SUPPORT-0401014510",,,,False,,"HEALTH PRODUCTS
AND TECHNOLOGIES
SUPPORT-0401014510",
laikipia,2024_25,1,"HEALTH INFRASTRUC-
TURE DEVELOP-
MENT-0401034510",,,,False,,"HEALTH INFRASTRUC-
TURE DEVELOP-
MENT-0401034510",
laikipia,2024_25,1,"402044510 HEALTH LEAD-
ERSHIP AND GOVER-
NANCE",,6000000.0,,False,,"402044510 HEALTH LEAD-
ERSHIP AND GOVER-
NANCE",
laikipia,2024_25,1,"PUBLIC HEALTH
PROMOTION AND
NUTRITION SER-
VICES-0405034510",,25230000.0,,False,,"PUBLIC HEALTH
PROMOTION AND
NUTRITION SER-
VICES-0405034510",
laikipia,2024_25,1,"COMMUNITY HEALTH
STRATEGY, ADVO-
CACY AND SURVEIL-
LANCE-0405044510",,35000000.0,,False,,"COMMUNITY HEALTH
STRATEGY, ADVO-
CACY AND SURVEIL-
LANCE-0405044510",
laikipia,2024_25,1,"FAMILY PLANNING,
MATERNAL, AND
CHILD HEALTH SER-
VICES-0405014510",,2200000.0,,False,,"FAMILY PLANNING,
MATERNAL, AND
CHILD HEALTH SER-
VICES-0405014510",
laikipia,2024_25,1,"PUBLIC HEALTH
PROMOTION AND
NUTRITION SER-
VICES-0405034510",,4910000.0,,False,,"PUBLIC HEALTH
PROMOTION AND
NUTRITION SER-
VICES-0405034510",
laikipia,2024_25,1,"SP5 0107054510 Animal
Health and Disease Man-
agement",,1350000.0,,False,,"SP5 0107054510 Animal
Health and Disease Man-
agement",
lamu,2024_25,1,MEDICAL SERVICE,,,,False,,MEDICAL SERVICE,
lamu,2024_25,1,402003217,SP4 curative Services,105800000.0,2650000.0,False,,402003217,SP4 curative Services
lamu,2024_25,1,402003217,"Primary Health Care
Services",0.0,,False,,402003217,"Primary Health Care
Services"
lamu,2024_25,1,402003217,Hospital Services,0.0,,False,,402003217,Hospital Services
lamu,2024_25,1,403003217,"SP4 Preventive and
Promotive Services",4100000.0,,False,,403003217,"SP4 Preventive and
Promotive Services"
lamu,2024_25,1,"PUBLIC HEALTH, ENVIRONMENT AND SANITATION",,,,False,,"PUBLIC HEALTH, ENVIRONMENT AND SANITATION",
lamu,2024_25,1,404003225,"Public Health &
licensing",14190000.0,50000.0,False,,404003225,"Public Health &
licensing"
machakos,2024_25,1,"Coordination
and Supervisory
Services","Hospitality Services
Section",50342682.0,681620.0,False,,"Coordination
and Supervisory
Services","Hospitality Services
Section"
machakos,2024_25,1,Health,,,,False,,Health,
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Machakos Level 5,146379350.0,78951309.0,False,,"Curative and
Rehabilitative
Health",Machakos Level 5
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Kangundo Level 4,46100000.0,8049560.0,False,,"Curative and
Rehabilitative
Health",Kangundo Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Matuu Level 4,38500000.0,2700000.0,False,,"Curative and
Rehabilitative
Health",Matuu Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Kathiani Level 4,50500000.0,3000000.0,False,,"Curative and
Rehabilitative
Health",Kathiani Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Mwala Level 4,32500000.0,2500000.0,False,,"Curative and
Rehabilitative
Health",Mwala Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Kimiti Level 4,26500000.0,1099950.0,False,,"Curative and
Rehabilitative
Health",Kimiti Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Masinga Level 4,33600000.0,1100000.0,False,,"Curative and
Rehabilitative
Health",Masinga Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Athiriver Level 4,20500000.0,1000000.0,False,,"Curative and
Rehabilitative
Health",Athiriver Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Mutituni Level 4,20500000.0,1000000.0,False,,"Curative and
Rehabilitative
Health",Mutituni Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Ndithini Level 4,22500000.0,700000.0,False,,"Curative and
Rehabilitative
Health",Ndithini Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Kalama Level 4,25500000.0,700000.0,False,,"Curative and
Rehabilitative
Health",Kalama Level 4
machakos,2024_25,1,"Curative and
Rehabilitative
Health",Public Health,240203470.0,7175000.0,False,,"Curative and
Rehabilitative
Health",Public Health
makueni,2024_25,1,Health Services,,,,False,,Health Services,
makueni,2024_25,1,"Curative healthcare
services","SP2. 1: Curative
health care services",347310000.0,66792957.45,False,,"Curative healthcare
services","SP2. 1: Curative
health care services"
makueni,2024_25,1,"Preventive and
promotive healthcare
services","SP3. 1 Preventive
and promotive
healthcare services",95670972.0,27788580.0,False,,"Preventive and
promotive healthcare
services","SP3. 1 Preventive
and promotive
healthcare services"
mandera,2024_25,1,Health Services,,,,False,,Health Services,
mandera,2024_25,1,"Preventive,
Promotive and
Reproductive
Health Ser-
vices","Preventive,
Promotive and
Reproductive-
HealthServices",129523501.0,,False,,"Preventive,
Promotive and
Reproductive
Health Ser-
vices","Preventive,
Promotive and
Reproductive-
HealthServices"
mandera,2024_25,1,"Curative
Rehabilitative
and Referral
Services","Curative Reha-
bilitative and
ReferralServices",510425547.0,20000000.0,False,,"Curative
Rehabilitative
and Referral
Services","Curative Reha-
bilitative and
ReferralServices"
marsabit,2024_25,1,"General Administra-
tion Support Services","SP 1.2 Hospitality,
Catering services, dona-
tions and gifts, boards,
committees, conferences
and seminars",48074469.0,4279600.0,False,,"General Administra-
tion Support Services","SP 1.2 Hospitality,
Catering services, dona-
tions and gifts, boards,
committees, conferences
and seminars"
marsabit,2024_25,1,"County Assembly
Infrastructure im-
provement","SP 3.20 Insurance cost
for group personal,
building, motor vehicle
and medical cover",31980382.0,,False,,"County Assembly
Infrastructure im-
provement","SP 3.20 Insurance cost
for group personal,
building, motor vehicle
and medical cover"
marsabit,2024_25,1,County Health Services,,,,False,,County Health Services,
marsabit,2024_25,1,"Preventive and
Promotive Health
Services","Communicable disease
prevention and control",,,False,,"Preventive and
Promotive Health
Services","Communicable disease
prevention and control"
marsabit,2024_25,1,"Curative Health
Services","Reduction of Commu-
nicable and Non-Com-
municable Diseases",,,False,,"Curative Health
Services","Reduction of Commu-
nicable and Non-Com-
municable Diseases"
marsabit,2024_25,1,"Curative Health
Services",Referral Services,20000000.0,,False,,"Curative Health
Services",Referral Services
marsabit,2024_25,1,"Curative Health
Services",Specialised Services,20000000.0,,False,,"Curative Health
Services",Specialised Services
marsabit,2024_25,1,"Curative Health
Services","Drugs and commod-
ities",160000000.0,19175290.0,False,,"Curative Health
Services","Drugs and commod-
ities"
marsabit,2024_25,1,"General Administra-
tion, Planning and
Support Services","Health Infrastructure
development",,,False,,"General Administra-
tion, Planning and
Support Services","Health Infrastructure
development"
marsabit,2024_25,1,"General Administra-
tion, Planning and
Support Services","Health Planning and
Financing",1638074916.0,345279870.0,False,,"General Administra-
tion, Planning and
Support Services","Health Planning and
Financing"
marsabit,2024_25,1,"Maternal and child
health","Integrated MCH
and Family planning
services",10000000.0,3999907.0,False,,"Maternal and child
health","Integrated MCH
and Family planning
services"
meru,2024_25,1,HEALTH SERVICES,,,,False,,HEALTH SERVICES,
meru,2024_25,1,Curative Health,Curative Health,455015300.0,71959186.0,False,,Curative Health,Curative Health
meru,2024_25,1,"Preventive and
Promotive Health","Preventive and Pro-
motive Health",237598330.0,,False,,"Preventive and
Promotive Health","Preventive and Pro-
motive Health"
migori,2024_25,1,"Veterinary pub-
lic health",Meat hygiene services,375000.0,,False,,"Veterinary pub-
lic health",Meat hygiene services
migori,2024_25,1,Medical Services Department,,,,False,,Medical Services Department,
migori,2024_25,1,"Planning &
Administrative
Support Services","Infrastructure &
Health Facility Man-
agement",,,False,,"Planning &
Administrative
Support Services","Infrastructure &
Health Facility Man-
agement"
migori,2024_25,1,"Planning &
Administrative
Support Services","Health Financing &
Universal Health Cov-
erage (UHC) co-ordi-
nation",2460000.0,,False,,"Planning &
Administrative
Support Services","Health Financing &
Universal Health Cov-
erage (UHC) co-ordi-
nation"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Environmental health
services",1200000.0,,False,,"Preventive
& Promotive
Health Services","Environmental health
services"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Human Nutrition &
Dietetics services",1700000.0,,False,,"Preventive
& Promotive
Health Services","Human Nutrition &
Dietetics services"
migori,2024_25,1,"Preventive
& Promotive
Health Services","HIV/AIDS manage-
ment",2000000.0,,False,,"Preventive
& Promotive
Health Services","HIV/AIDS manage-
ment"
migori,2024_25,1,"Preventive
& Promotive
Health Services",TB control,1200000.0,,False,,"Preventive
& Promotive
Health Services",TB control
migori,2024_25,1,"Preventive
& Promotive
Health Services",Malaria Control,1400000.0,,False,,"Preventive
& Promotive
Health Services",Malaria Control
migori,2024_25,1,"Preventive
& Promotive
Health Services","Non-Communicable
Diseases (NCDs",1400000.0,,False,,"Preventive
& Promotive
Health Services","Non-Communicable
Diseases (NCDs"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Disease surveillance/
Emergency prepared-
ness",950000.0,,False,,"Preventive
& Promotive
Health Services","Disease surveillance/
Emergency prepared-
ness"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Maternal & Reproduc-
tive Health services",3160000.0,,False,,"Preventive
& Promotive
Health Services","Maternal & Reproduc-
tive Health services"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Neonatal, Child, Ado-
lescent & Youth health
services",1800000.0,,False,,"Preventive
& Promotive
Health Services","Neonatal, Child, Ado-
lescent & Youth health
services"
migori,2024_25,1,"Preventive
& Promotive
Health Services","Expanded Program for
Immunization (Immu-
nization",3120000.0,,False,,"Preventive
& Promotive
Health Services","Expanded Program for
Immunization (Immu-
nization"
